day,Age,Location,Gender,Student,Employed,Unemployed,Marital_status,Restaurant
5,39,61,0,0,1,0,0,33
5,39,61,0,1,0,0,0,33
6,39,61,0,0,1,0,0,33
2,39,61,0,1,0,0,0,33
5,39,61,0,1,0,0,0,33
2,39,61,1,0,1,0,0,33
7,39,61,0,1,0,0,0,33
2,39,61,1,0,1,0,1,33
6,39,62,0,0,1,0,1,33
2,39,62,1,1,0,0,1,33
5,39,62,1,0,1,0,1,33
1,39,62,1,1,0,0,1,33
1,39,62,1,0,1,0,1,33
4,39,62,1,1,0,0,1,33
6,39,62,0,1,0,0,0,33
6,39,62,1,0,1,0,0,33
3,39,62,0,1,0,0,0,33
6,39,63,1,1,0,0,1,32
5,39,63,1,0,1,0,1,32
5,39,63,1,1,0,0,1,32
2,39,63,0,0,1,0,1,32
3,39,63,1,0,1,0,1,32
2,39,63,0,1,0,0,1,32
7,39,63,1,0,1,0,0,32
2,39,63,1,1,0,0,1,32
2,39,63,1,0,1,0,0,32
1,39,64,1,1,0,0,0,32
5,39,64,0,0,1,0,1,32
4,39,64,1,0,1,0,0,32
5,39,64,0,0,1,0,0,32
2,39,64,0,1,0,0,1,32
6,39,64,0,0,1,0,1,32
6,39,64,0,1,0,0,0,32
7,39,64,1,1,0,0,1,32
3,39,64,1,0,1,0,1,32
6,39,65,0,0,1,0,0,32
6,39,65,0,0,1,0,0,32
7,39,65,1,1,0,0,1,32
5,39,65,1,1,0,0,1,32
2,39,65,1,0,1,0,1,32
1,39,65,0,1,0,0,0,32
5,39,65,1,1,0,0,0,32
6,39,65,1,1,0,0,0,32
5,39,65,0,0,1,0,0,32
1,39,66,1,0,1,0,0,32
5,39,66,0,1,0,0,0,32
4,39,66,0,0,1,0,1,32
6,39,66,0,1,0,0,0,32
1,39,66,1,0,1,0,0,32
5,39,66,0,0,1,0,1,32
6,39,66,0,1,0,0,0,31
3,39,66,0,0,1,0,0,31
1,39,66,0,1,0,0,0,31
1,39,67,0,0,1,0,0,31
4,39,67,0,0,1,0,0,31
2,39,67,1,0,1,0,1,31
1,39,67,0,0,1,0,0,31
1,39,67,1,1,0,0,1,31
7,39,67,0,0,1,0,1,31
3,39,67,0,0,1,0,1,31
1,39,67,1,1,0,0,0,31
1,39,67,1,0,1,0,1,31
2,39,68,0,1,0,0,0,31
4,39,68,0,1,0,0,0,31
3,39,68,1,0,1,0,0,31
1,39,68,1,1,0,0,1,31
7,39,68,1,0,1,0,0,31
5,39,68,1,1,0,0,0,31
2,39,68,1,0,1,0,1,31
3,39,68,0,0,1,0,1,31
1,39,69,1,1,0,0,1,31
3,39,69,0,1,0,0,0,31
4,39,69,1,1,0,0,0,31
2,39,69,0,0,1,0,1,31
1,40,69,0,0,1,0,0,31
4,40,69,0,0,1,0,1,31
2,40,69,0,1,0,0,0,31
6,40,69,0,0,1,0,0,31
7,40,69,1,0,1,0,1,31
5,40,70,1,0,1,0,0,31
1,40,70,1,1,0,0,0,31
4,40,70,1,1,0,0,1,31
1,40,70,1,1,0,0,0,31
3,40,70,1,0,1,0,1,31
1,40,70,1,1,0,0,1,31
5,40,70,0,0,1,0,1,30
5,40,70,0,0,1,0,1,30
6,40,71,1,0,1,0,0,30
2,40,71,1,0,1,0,1,30
5,40,71,0,0,1,0,0,30
7,40,71,1,1,0,0,0,30
4,40,71,0,0,1,0,0,30
3,40,71,1,0,1,0,0,30
5,40,71,1,1,0,0,1,30
7,40,71,0,0,1,0,0,30
3,40,71,0,1,0,0,1,30
4,40,72,1,1,0,0,0,30
2,40,72,1,0,1,0,0,30
5,40,72,1,0,1,0,1,30
5,40,72,0,1,0,0,1,30
6,40,72,1,1,0,0,1,30
2,40,72,1,0,1,0,1,30
3,40,72,1,1,0,0,1,30
2,40,72,1,1,0,0,1,30
4,40,73,1,0,1,0,1,30
5,40,73,0,1,0,0,1,30
4,40,73,0,1,0,0,0,30
1,40,73,0,1,0,0,1,30
4,40,73,1,1,0,0,1,30
6,40,73,1,0,1,0,0,30
5,40,73,1,1,0,0,1,30
6,40,73,1,1,0,0,1,30
6,40,74,1,0,1,0,1,30
1,40,74,0,1,0,0,1,30
3,40,74,0,1,0,0,1,30
4,40,74,1,0,1,0,0,30
6,40,74,0,0,1,0,1,30
6,40,74,1,1,0,0,1,30
2,40,74,1,1,0,0,1,30
1,40,74,1,1,0,0,1,30
7,40,74,0,0,1,0,0,29
3,40,75,0,1,0,0,0,29
5,40,75,0,1,0,0,0,29
5,40,75,1,0,1,0,1,29
5,40,75,1,0,1,0,1,29
2,40,75,0,1,0,0,0,29
4,40,75,0,0,1,0,1,29
3,40,75,0,0,1,0,0,29
1,40,75,0,1,0,0,1,29
5,40,76,0,0,1,0,0,29
3,40,76,0,1,0,0,0,29
3,40,76,0,0,1,0,1,29
3,40,76,0,1,0,0,0,29
4,40,76,1,0,1,0,1,29
4,40,76,0,1,0,0,1,29
5,40,76,1,1,0,0,0,29
5,40,76,0,0,1,0,1,29
4,40,77,1,1,0,0,0,29
3,40,77,1,1,0,0,1,29
6,40,77,1,1,0,0,0,29
5,40,77,1,1,0,0,0,29
2,40,77,0,0,1,0,1,29
4,40,77,0,0,1,0,0,29
3,40,77,0,1,0,0,0,29
4,40,77,1,1,0,0,1,29
6,40,78,1,0,1,0,1,29
7,40,78,1,0,1,0,1,29
6,40,78,0,1,0,0,1,29
6,40,78,1,1,0,0,1,29
1,40,78,1,0,1,0,1,29
6,40,78,1,0,1,0,1,29
3,40,78,0,1,0,0,1,29
1,40,78,1,0,1,0,0,29
7,40,79,0,0,1,0,0,29
4,40,79,1,1,0,0,0,29
1,40,79,0,1,0,0,0,29
3,40,79,1,1,0,0,0,28
3,40,79,0,0,1,0,1,28
4,40,79,0,1,0,0,0,28
7,40,79,0,0,1,0,0,28
2,40,80,0,0,1,0,0,28
6,40,80,0,1,0,0,0,28
5,40,80,0,1,0,0,0,28
5,40,80,1,0,1,0,0,28
6,40,80,1,1,0,0,1,28
2,40,80,0,1,0,0,1,28
5,40,80,0,0,1,0,0,28
1,40,80,1,0,1,0,1,28
5,40,81,0,0,1,0,0,28
6,40,81,0,1,0,0,0,28
3,40,81,0,0,1,0,0,28
2,40,81,0,0,1,0,0,28
5,40,81,1,0,1,0,1,28
4,40,81,1,1,0,0,0,28
6,40,81,1,0,1,0,1,28
1,40,81,1,1,0,0,1,28
7,40,82,1,0,1,0,1,28
3,40,82,1,0,1,0,1,28
1,40,82,1,1,0,0,1,28
7,40,82,1,1,0,0,1,28
1,40,82,0,1,0,0,0,28
3,40,82,1,0,1,0,0,28
4,40,82,1,0,1,0,0,28
6,40,83,1,0,1,0,1,28
6,40,83,0,0,1,0,0,28
3,40,83,0,1,0,0,0,28
1,40,83,1,1,0,0,1,28
4,40,83,1,0,1,0,1,28
6,40,83,1,0,1,0,1,28
2,40,83,0,1,0,0,0,28
3,40,83,1,0,1,0,0,28
2,40,84,0,1,0,0,1,28
1,40,84,1,1,0,0,0,27
7,40,84,1,1,0,0,0,27
3,40,84,1,0,1,0,1,27
2,40,84,1,0,1,0,0,27
1,40,84,1,0,1,0,1,27
6,40,84,1,0,1,0,1,27
2,40,84,0,1,0,0,0,27
1,41,85,0,1,0,0,0,27
5,41,85,0,0,1,0,0,27
4,41,85,0,1,0,0,0,27
3,41,85,1,1,0,0,1,27
3,41,85,1,0,1,0,0,27
3,41,85,0,1,0,0,0,27
4,41,85,0,1,0,0,1,27
1,41,86,1,1,0,0,0,27
5,41,86,1,1,0,0,1,27
3,41,86,1,1,0,0,1,27
2,41,86,1,0,1,0,0,27
6,41,86,1,0,1,0,1,27
5,41,86,1,0,1,0,1,27
3,41,86,0,1,0,0,0,27
7,41,87,0,1,0,0,1,27
4,41,87,1,1,0,0,0,27
1,41,87,0,0,1,0,0,27
6,41,87,1,0,1,0,0,27
2,41,87,1,1,0,0,0,27
3,41,87,1,0,1,0,1,27
6,41,87,0,0,1,0,1,27
6,41,87,0,1,0,0,1,27
5,41,88,1,0,1,0,0,27
3,41,88,0,0,1,0,0,27
7,41,88,1,1,0,0,0,27
4,41,88,0,0,1,0,1,27
5,41,88,1,1,0,0,1,27
3,41,88,0,0,1,0,1,27
7,41,88,1,1,0,0,1,27
6,41,89,0,1,0,0,1,27
6,41,89,0,0,1,0,0,27
2,41,89,1,1,0,0,1,26
4,41,89,0,0,1,0,1,26
7,41,89,1,0,1,0,0,26
3,41,89,1,0,1,0,1,26
7,41,89,1,1,0,0,1,26
4,41,90,1,0,1,0,0,26
7,41,90,1,1,0,0,0,26
5,41,90,1,1,0,0,1,26
7,41,90,1,0,1,0,1,26
1,41,90,0,1,0,0,0,26
2,41,90,1,0,1,0,0,26
3,41,90,0,0,1,0,0,26
3,41,91,0,1,0,0,0,26
1,41,91,1,1,0,0,0,26
5,41,91,0,1,0,0,1,26
4,41,91,0,0,1,0,0,26
4,41,91,1,1,0,0,0,26
6,41,91,1,1,0,0,1,26
4,41,91,1,1,0,0,0,26
7,41,92,0,0,1,0,0,26
4,41,92,0,1,0,0,0,26
1,41,92,0,1,0,0,1,26
4,41,92,0,0,1,0,1,26
5,41,92,1,1,0,0,1,26
1,41,92,1,0,1,0,1,26
6,41,92,1,1,0,0,0,26
2,41,93,0,1,0,0,0,26
2,41,93,1,0,1,0,0,26
6,41,93,0,1,0,0,1,26
7,41,93,0,1,0,0,0,26
5,41,93,1,0,1,0,0,26
6,41,93,1,0,1,0,0,26
4,41,93,0,0,1,0,0,26
5,41,94,1,0,1,0,0,26
7,41,94,0,1,0,0,0,26
7,41,94,0,1,0,0,1,26
5,41,94,1,1,0,0,0,26
5,41,94,1,0,1,0,1,26
6,41,94,0,0,1,0,1,25
5,41,94,0,0,1,0,0,25
4,41,95,0,1,0,0,1,25
4,41,95,1,0,1,0,1,25
6,41,95,0,0,1,0,0,25
3,41,95,0,1,0,0,0,25
6,41,95,1,1,0,0,0,25
5,41,95,1,0,1,0,0,25
1,41,95,1,1,0,0,1,25
4,41,96,1,1,0,0,1,25
6,41,96,1,0,1,0,1,25
3,41,96,1,0,1,0,1,25
4,41,96,0,0,1,0,0,25
4,41,96,0,0,1,0,0,25
5,41,96,0,0,1,0,1,25
4,41,96,1,1,0,0,0,25
2,41,97,0,1,0,0,0,25
5,41,97,1,1,0,0,1,25
4,41,97,0,0,1,0,1,25
3,41,97,0,1,0,0,1,25
5,41,97,0,0,1,0,0,25
6,41,97,0,1,0,0,0,25
4,41,97,0,1,0,0,0,25
4,41,98,1,1,0,0,1,25
6,41,98,1,0,1,0,0,25
3,41,98,0,1,0,0,0,25
2,41,98,0,0,1,0,1,25
3,41,98,1,0,1,0,1,25
5,41,98,1,1,0,0,1,25
1,41,98,0,0,1,0,1,25
3,41,99,0,0,1,0,0,25
4,41,99,0,0,1,0,0,25
6,41,99,1,0,1,0,1,25
5,41,99,1,1,0,0,1,25
6,41,99,1,0,1,0,1,25
5,41,99,1,0,1,0,0,25
4,41,100,1,0,1,0,1,25
3,41,100,0,1,0,0,0,25
6,41,100,1,1,0,0,1,25
7,41,100,1,0,1,0,0,24
3,41,100,1,0,1,0,0,24
3,41,100,0,1,0,0,0,24
5,41,100,0,0,1,0,0,24
1,41,101,1,0,1,0,1,24
5,41,101,0,1,0,0,0,24
4,41,101,0,1,0,0,0,24
5,41,101,0,0,1,0,0,24
4,41,101,0,0,1,0,0,24
4,41,101,0,1,0,0,0,24
2,41,101,0,1,0,0,1,24
2,41,102,0,0,1,0,1,24
6,41,102,0,1,0,0,0,24
2,41,102,1,0,1,0,1,24
4,41,102,0,0,1,0,0,24
5,41,102,1,0,1,0,1,24
3,42,102,1,0,1,0,0,24
7,42,103,0,1,0,0,1,24
3,42,103,0,1,0,0,1,24
7,42,103,0,1,0,0,0,24
3,42,103,0,0,1,0,1,24
4,42,103,0,1,0,0,1,24
7,42,103,0,1,0,0,1,24
1,42,103,1,0,1,0,0,24
6,42,104,1,1,0,0,0,24
3,42,104,1,1,0,0,0,24
3,42,104,0,0,1,0,0,24
3,42,104,1,1,0,0,0,24
7,42,104,1,0,1,0,1,24
4,42,104,0,0,1,0,1,24
3,42,105,0,0,1,0,0,24
4,42,105,0,1,0,0,1,24
2,42,105,1,0,1,0,1,24
5,42,105,1,0,1,0,1,24
3,42,105,0,0,1,0,0,24
2,42,105,1,1,0,0,1,24
3,42,105,0,0,1,0,0,24
4,42,106,1,0,1,0,1,24
5,42,106,0,0,1,0,0,24
6,42,106,0,1,0,0,0,24
4,42,106,1,1,0,0,0,23
2,42,106,0,1,0,0,0,23
6,42,106,0,1,0,0,1,23
2,42,107,1,0,1,0,0,23
6,42,107,0,0,1,0,0,23
3,42,107,0,0,1,0,1,23
7,42,107,1,1,0,0,1,23
4,42,107,0,0,1,0,0,23
1,42,107,1,0,1,0,1,23
1,42,107,1,1,0,0,1,23
5,42,108,1,0,1,0,1,23
5,42,108,0,1,0,0,0,23
7,42,108,0,1,0,0,0,23
5,42,108,1,0,1,0,1,23
1,42,108,0,0,1,0,1,23
5,42,108,1,0,1,0,1,23
1,42,109,1,1,0,0,1,23
7,42,109,0,1,0,0,1,23
4,42,109,0,1,0,0,1,23
6,42,109,0,1,0,0,0,23
3,42,109,0,1,0,0,0,23
5,42,109,0,1,0,0,0,23
6,42,109,1,0,1,0,0,23
1,42,110,0,0,1,0,0,23
3,42,110,0,0,1,0,1,23
2,42,110,0,1,0,0,0,23
6,42,110,0,0,1,0,1,23
7,42,110,1,0,1,0,1,23
2,42,110,0,0,1,0,0,23
4,42,111,1,0,1,0,0,23
1,42,111,1,0,1,0,1,23
4,42,111,1,0,1,0,1,23
1,42,111,1,1,0,0,1,23
4,42,111,0,1,0,0,1,23
1,42,111,0,0,1,0,0,23
4,42,112,0,0,1,0,1,23
6,42,112,0,1,0,0,0,23
6,42,112,1,0,1,0,1,23
1,42,112,1,1,0,0,0,23
6,42,112,1,1,0,0,0,23
7,42,112,1,0,1,0,0,23
4,42,113,0,0,1,0,0,22
5,42,113,0,1,0,0,1,22
4,42,113,0,1,0,0,0,22
2,42,113,0,0,1,0,1,22
4,42,113,0,1,0,0,1,22
1,42,113,0,0,1,0,1,22
3,42,113,1,0,1,0,0,22
2,42,114,1,1,0,0,1,22
7,42,114,1,0,1,0,0,22
6,42,114,1,0,1,0,0,22
4,42,114,0,1,0,0,0,22
3,42,114,1,0,1,0,0,22
4,42,114,1,0,1,0,1,22
5,42,115,0,1,0,0,1,22
2,42,115,0,0,1,0,1,22
5,42,115,1,0,1,0,1,22
7,42,115,1,1,0,0,0,22
6,42,115,1,1,0,0,0,22
5,42,115,1,0,1,0,0,22
3,42,116,1,1,0,0,1,22
3,42,116,1,1,0,0,0,22
3,42,116,1,0,1,0,0,22
6,42,116,0,1,0,0,0,22
2,42,116,0,0,1,0,0,22
5,42,116,0,0,1,0,1,22
3,42,117,0,1,0,0,0,22
5,42,117,0,1,0,0,0,22
5,42,117,0,0,1,0,0,22
3,42,117,1,1,0,0,1,22
4,42,117,1,0,1,0,1,22
3,42,117,1,1,0,0,1,22
6,42,118,0,0,1,0,0,22
2,42,118,1,0,1,0,1,22
7,42,118,1,1,0,0,1,22
6,42,118,0,1,0,0,0,22
2,42,118,0,1,0,0,0,22
5,42,118,1,1,0,0,0,22
2,42,119,1,1,0,0,1,22
1,42,119,0,0,1,0,0,22
6,42,119,1,0,1,0,0,22
7,42,119,1,0,1,0,1,22
1,42,119,0,0,1,0,1,22
7,42,119,0,1,0,0,1,21
5,42,120,1,1,0,0,1,21
2,42,120,1,1,0,0,1,21
1,42,120,0,1,0,0,1,21
3,42,120,0,0,1,0,0,21
7,42,120,1,1,0,0,0,21
3,42,120,0,1,0,0,1,21
3,42,121,1,0,1,0,0,21
2,42,121,0,1,0,0,1,21
5,42,121,1,0,1,0,1,21
4,42,121,1,1,0,0,0,21
5,42,121,1,0,1,0,0,21
4,42,121,0,0,1,0,0,21
6,42,122,0,1,0,0,0,21
1,42,122,0,0,1,0,1,21
6,42,122,0,0,1,0,1,21
3,42,122,1,1,0,0,1,21
3,42,122,1,0,1,0,1,21
5,43,122,0,1,0,0,1,21
7,43,123,0,0,1,0,1,21
4,43,123,1,1,0,0,1,21
1,43,123,1,1,0,0,1,21
2,43,123,0,0,1,0,0,21
4,43,123,1,1,0,0,1,21
2,43,123,1,0,1,0,1,21
3,43,124,0,0,1,0,0,21
5,43,124,0,0,1,0,0,21
6,43,124,1,1,0,0,0,21
6,43,124,1,0,1,0,1,21
2,43,124,0,0,1,0,1,21
6,43,124,0,0,1,0,0,21
4,43,125,1,1,0,0,1,21
6,43,125,1,1,0,0,1,21
2,43,125,1,1,0,0,1,21
4,43,125,0,1,0,0,0,21
7,43,125,1,0,1,0,1,21
4,43,125,1,0,1,0,1,21
2,43,126,1,1,0,0,0,21
3,43,126,0,1,0,0,0,21
2,43,126,1,1,0,0,0,21
2,43,126,0,1,0,0,0,21
5,43,126,0,0,1,0,0,21
4,43,127,1,0,1,0,0,21
7,43,127,1,1,0,0,0,21
5,43,127,0,1,0,0,1,20
4,43,127,0,0,1,0,1,20
6,43,127,0,1,0,0,1,20
4,43,127,1,0,1,0,0,20
6,43,128,0,0,1,0,1,20
3,43,128,1,1,0,0,1,20
7,43,128,1,1,0,0,1,20
2,43,128,1,0,1,0,0,20
7,43,128,0,1,0,0,1,20
7,43,128,0,0,1,0,1,20
1,43,129,1,1,0,0,0,20
1,43,129,1,1,0,0,1,20
3,43,129,1,1,0,0,1,20
1,43,129,1,0,1,0,1,20
2,43,129,1,1,0,0,0,20
7,43,129,0,1,0,0,1,20
2,43,130,0,0,1,0,1,20
2,43,130,0,0,1,0,0,20
1,43,130,0,1,0,0,0,20
2,43,130,1,0,1,0,1,20
6,43,130,1,1,0,0,1,20
3,43,131,1,0,1,0,0,20
1,43,131,1,1,0,0,0,20
2,43,131,0,0,1,0,1,20
3,43,131,0,1,0,0,1,20
5,43,131,0,1,0,0,1,20
3,43,131,1,0,1,0,1,20
3,43,132,0,1,0,0,0,20
2,43,132,1,1,0,0,0,20
1,43,132,0,1,0,0,0,20
2,43,132,1,0,1,0,1,20
2,43,132,0,0,1,0,0,20
3,43,132,0,0,1,0,1,20
3,43,133,0,0,1,0,1,20
3,43,133,1,0,1,0,0,20
5,43,133,0,0,1,0,0,20
4,43,133,1,1,0,0,0,20
3,43,133,0,0,1,0,0,20
4,43,134,1,0,1,0,0,20
1,43,134,0,0,1,0,1,20
4,43,134,1,0,1,0,1,20
6,43,134,0,0,1,0,1,20
4,43,134,0,0,1,0,1,20
6,43,134,1,0,1,0,0,20
1,43,135,1,0,1,0,1,20
7,43,135,0,1,0,0,0,19
3,43,135,1,0,1,0,1,19
1,43,135,0,0,1,0,1,19
4,43,135,0,0,1,0,0,19
7,43,135,1,0,1,0,0,19
3,43,136,1,0,1,0,1,19
4,43,136,0,1,0,0,0,19
1,43,136,0,1,0,0,1,19
4,43,136,0,1,0,0,1,19
6,43,136,0,0,1,0,0,19
3,43,137,1,1,0,0,1,19
5,43,137,1,0,1,0,0,19
1,43,137,1,1,0,0,0,19
7,43,137,1,0,1,0,1,19
3,43,137,0,0,1,0,1,19
7,43,137,1,0,1,0,1,19
5,43,138,1,0,1,0,1,19
4,43,138,1,0,1,0,1,19
6,43,138,1,0,1,0,1,19
3,43,138,1,1,0,0,0,19
3,43,138,0,0,1,0,0,19
2,43,139,0,1,0,0,1,19
4,43,139,1,1,0,0,1,19
2,43,139,1,0,1,0,0,19
4,43,139,1,1,0,0,0,19
1,43,139,0,0,1,0,0,19
4,43,139,0,1,0,0,0,19
7,43,140,0,0,1,0,0,19
6,43,140,1,0,1,0,0,19
6,43,140,1,0,1,0,0,19
6,43,140,0,0,1,0,1,19
2,43,140,0,0,1,0,0,19
5,43,141,1,0,1,0,0,19
3,43,141,0,1,0,0,0,19
2,43,141,1,0,1,0,0,19
7,43,141,1,1,0,0,0,19
3,43,141,1,0,1,0,1,19
5,43,141,1,1,0,0,1,19
3,43,142,1,0,1,0,0,19
4,43,142,0,1,0,0,1,19
3,43,142,0,0,1,0,1,19
3,43,142,0,1,0,0,0,19
4,43,142,1,0,1,0,1,19
2,43,143,0,1,0,0,0,19
5,43,143,0,1,0,0,0,19
1,43,143,0,0,1,0,0,19
1,43,143,0,0,1,0,1,18
1,43,143,1,0,1,0,1,18
1,43,143,0,1,0,0,1,18
1,43,144,1,0,1,0,0,18
3,43,144,1,0,1,0,0,18
1,43,144,0,0,1,0,1,18
3,43,144,0,0,1,0,0,18
3,44,144,1,0,1,0,1,18
6,44,145,0,1,0,0,1,18
2,44,145,0,0,1,0,0,18
3,44,145,1,1,0,0,0,18
4,44,145,1,1,0,0,1,18
3,44,145,0,0,1,0,1,18
3,44,145,0,0,1,0,0,18
4,44,146,1,1,0,0,1,18
1,44,146,0,0,1,0,0,18
1,44,146,1,1,0,0,1,18
2,44,146,0,0,1,0,0,18
1,44,146,1,0,1,0,0,18
7,44,147,1,0,1,0,0,18
2,44,147,1,1,0,0,1,18
7,44,147,1,1,0,0,0,18
4,44,147,0,1,0,0,0,18
5,44,147,0,1,0,0,0,18
3,44,148,1,0,1,0,0,18
2,44,148,0,0,1,0,1,18
4,44,148,1,1,0,0,1,18
3,44,148,0,1,0,0,1,18
2,44,148,1,0,1,0,1,18
1,44,148,0,1,0,0,0,18
4,44,149,0,1,0,0,0,18
1,44,149,1,0,1,0,1,18
6,44,149,1,1,0,0,1,18
6,44,149,0,1,0,0,0,18
7,44,149,0,1,0,0,1,18
7,44,150,0,0,1,0,1,18
1,44,150,0,1,0,0,1,18
4,44,150,0,0,1,0,1,18
2,44,150,1,1,0,0,0,18
6,44,150,0,1,0,0,0,18
3,44,151,1,1,0,0,1,18
2,44,151,1,0,1,0,0,18
5,44,151,1,1,0,0,0,18
6,44,151,0,0,1,0,1,18
4,44,151,0,1,0,0,0,18
2,44,151,1,1,0,0,1,18
1,44,152,0,1,0,0,0,18
5,44,152,1,0,1,0,1,18
6,44,152,1,1,0,0,1,17
1,44,152,0,0,1,0,1,17
4,44,152,0,0,1,0,1,17
7,44,153,0,0,1,0,0,17
7,44,153,1,0,1,0,1,17
4,44,153,0,0,1,0,0,17
2,44,153,1,0,1,0,1,17
5,44,153,1,0,1,0,1,17
3,44,154,1,0,1,0,1,17
1,44,154,0,1,0,0,0,17
6,44,154,1,1,0,0,0,17
7,44,154,0,0,1,0,0,17
3,44,154,0,0,1,0,1,17
1,44,155,0,0,1,0,0,17
4,44,155,0,1,0,0,1,17
6,44,155,1,0,1,0,0,17
3,44,155,1,1,0,0,0,17
7,44,155,0,1,0,0,0,17
4,44,155,1,1,0,0,1,17
2,44,156,0,1,0,0,1,17
5,44,156,0,0,1,0,1,17
7,44,156,1,0,1,0,1,17
3,44,156,1,0,1,0,0,17
2,44,156,1,1,0,0,1,17
3,44,157,1,1,0,0,1,17
2,44,157,0,1,0,0,0,17
7,44,157,1,1,0,0,0,17
2,44,157,0,0,1,0,1,17
1,44,157,0,1,0,0,1,17
6,44,158,1,1,0,0,1,17
7,44,158,1,1,0,0,1,17
3,44,158,0,1,0,0,0,17
6,44,158,0,0,1,0,0,17
3,44,158,0,0,1,0,0,17
6,44,159,1,0,1,0,1,17
2,44,159,1,0,1,0,0,17
7,44,159,0,0,1,0,0,17
1,44,159,1,0,1,0,0,17
1,44,159,1,1,0,0,1,17
2,44,160,1,1,0,0,0,17
7,44,160,0,0,1,0,0,17
2,44,160,1,0,1,0,1,17
3,44,160,1,1,0,0,1,17
4,44,160,1,0,1,0,0,17
5,44,161,0,1,0,0,0,17
7,44,161,1,1,0,0,0,17
2,44,161,0,0,1,0,1,17
1,44,161,1,1,0,0,1,17
2,44,161,0,1,0,0,0,17
2,44,161,0,0,1,0,1,17
2,44,162,0,0,1,0,0,16
1,44,162,0,0,1,0,1,16
6,44,162,0,1,0,0,1,16
7,44,162,0,1,0,0,0,16
5,44,162,0,1,0,0,1,16
3,44,163,1,0,1,0,1,16
2,44,163,0,0,1,0,0,16
7,44,163,0,1,0,0,0,16
3,44,163,1,0,1,0,0,16
6,44,163,0,0,1,0,1,16
7,44,164,0,0,1,0,1,16
4,44,164,0,1,0,0,0,16
4,44,164,1,0,1,0,0,16
2,44,164,1,0,1,0,0,16
5,44,164,0,0,1,0,1,16
7,44,165,0,0,1,0,0,16
6,44,165,0,0,1,0,0,16
6,44,165,0,0,1,0,0,16
6,44,165,0,0,1,0,1,16
5,44,165,1,1,0,0,0,16
3,44,166,0,1,0,0,0,16
1,44,166,0,0,1,0,0,16
3,44,166,1,1,0,0,0,16
4,44,166,1,1,0,0,0,16
4,44,166,1,1,0,0,1,16
1,44,167,1,1,0,0,1,16
6,44,167,1,0,1,0,1,16
3,44,167,1,0,1,0,1,16
6,44,167,1,1,0,0,0,16
3,44,167,0,1,0,0,1,16
7,44,168,1,1,0,0,1,16
4,44,168,0,1,0,0,0,16
6,44,168,0,0,1,0,0,16
5,44,168,0,0,1,0,1,16
2,45,168,0,0,1,0,0,16
1,45,169,0,0,1,0,1,16
4,45,169,1,0,1,0,1,16
3,45,169,0,1,0,0,0,16
2,45,169,1,1,0,0,1,16
6,45,169,1,1,0,0,1,16
3,45,170,0,0,1,0,1,16
5,45,170,1,1,0,0,1,16
7,45,170,1,0,1,0,0,16
1,45,170,1,1,0,0,0,16
2,45,170,1,0,1,0,1,16
3,45,171,0,0,1,0,0,16
7,45,171,1,0,1,0,1,16
2,45,171,0,1,0,0,0,16
4,45,171,0,0,1,0,1,16
7,45,171,0,0,1,0,0,16
1,45,172,1,0,1,0,0,16
3,45,172,1,0,1,0,1,15
2,45,172,0,0,1,0,1,15
6,45,172,1,1,0,0,0,15
5,45,172,1,0,1,0,1,15
4,45,173,0,1,0,0,0,15
5,45,173,0,1,0,0,0,15
4,45,173,0,0,1,0,0,15
5,45,173,0,1,0,0,0,15
5,45,173,0,0,1,0,1,15
4,45,174,1,1,0,0,0,15
7,45,174,0,1,0,0,0,15
7,45,174,1,0,1,0,0,15
2,45,174,0,0,1,0,1,15
5,45,174,1,1,0,0,0,15
6,45,175,0,0,1,0,1,15
6,45,175,1,0,1,0,1,15
4,45,175,0,1,0,0,0,15
2,45,175,0,1,0,0,0,15
5,45,175,0,1,0,0,0,15
7,45,176,0,1,0,0,0,15
5,45,176,1,1,0,0,0,15
5,45,176,0,0,1,0,0,15
4,45,176,0,0,1,0,0,15
3,45,176,0,1,0,0,1,15
4,45,177,0,1,0,0,1,15
6,45,177,1,0,1,0,1,15
3,45,177,0,1,0,0,0,15
6,45,177,1,1,0,0,1,15
3,45,177,0,1,0,0,0,15
3,45,178,1,1,0,0,0,15
1,45,178,0,1,0,0,0,15
2,45,178,0,0,1,0,0,15
4,45,178,1,0,1,0,1,15
2,45,178,1,0,1,0,1,15
2,45,179,1,1,0,0,1,15
4,45,179,0,0,1,0,0,15
7,45,179,0,0,1,0,1,15
7,45,179,0,0,1,0,0,15
4,45,179,1,1,0,0,1,15
3,45,180,0,0,1,0,0,15
1,45,180,0,1,0,0,0,15
7,45,180,1,1,0,0,1,15
7,45,180,1,0,1,0,1,15
3,45,180,1,0,1,0,0,15
3,45,181,1,0,1,0,0,15
7,45,181,1,0,1,0,1,15
7,45,181,0,0,1,0,0,15
7,45,181,1,1,0,0,1,15
6,45,181,1,0,1,0,1,15
7,45,182,1,1,0,0,0,15
2,45,182,0,1,0,0,0,15
2,45,182,0,1,0,0,0,15
5,45,182,1,0,1,0,0,15
4,45,182,0,0,1,0,0,15
6,45,183,0,1,0,0,1,14
7,45,183,1,0,1,0,0,14
6,45,183,1,0,1,0,1,14
6,45,183,1,1,0,0,1,14
3,45,184,0,1,0,0,0,14
3,45,184,1,0,1,0,0,14
6,45,184,1,1,0,0,1,14
